TRANSACTION_ID,CUSTOMER_ID,TRANSACTION_DATE,PRODUCT_SKU,PRODUCT_DESCRIPTION,PRODUCT_CATEGORY,QUANTITY,AVG_PRICE,DELIVERY_CHARGES,COUPON_STATUS,COUPON_CODE,DISCOUNT_PCT,PAYMENT_METHOD,SHIPPING_PROVIDER,TRANSACTION_RATING,GROSS_REVENUE,NET_REVENUE
20941,15880,21/02/2024,GGOEGGOA017399,Maze Pen,Office,200,0.99,6.5,Used,OFF20,20,Credit Card,Australia Post Courier,2,198,158.4
30979,16945,22/06/2024,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1,149,6,Used,ELEC30,30,PayPal,Australia Post Express,3,149,104.3
46560,16156,12/12/2024,GGOENEBQ086499,Nest Cam IQ - USA,Nest,2,202.84,6.5,Not Used,no,0,PayPal,StarTrack Express,4,405.68,405.68
42098,12472,30/10/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6,Used,ELEC10,10,Credit Card,Australia Post Express,5,79,71.1
26826,16727,30/04/2024,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,2,149,6,Used,ELEC10,10,PayPal,Australia Post Courier,2,298,268.2
37274,14156,9/02/2024,GGOEGAEJ030816,Google Women's Long Sleeve Blended Cardigan Charcoal,Apparel,1,16.79,6,Used,SALE30,30,Credit Card,StarTrack Express,2,16.79,11.753
35891,12393,17/08/2024,GGOEGBMJ013399,Sport Bag,Bags,40,3.99,26.43,Used,AIO20,20,Venmo,Toll Priority,3,159.6,127.68
41455,17236,23/10/2024,GGOEGHGR019499,Google Sunglasses,Lifestyle,5,3.5,6,Used,EXTRA10,10,Credit Card,Australia Post Express,2,17.5,15.75
29161,14415,30/05/2024,GGOEGAAB033815,Google Men's Vintage Badge Tee Black,Apparel,1,13.29,6,Not Used,no,0,PayPal,Australia Post Express,5,13.29,13.29
43244,18125,11/12/2024,GGOEGADJ057118,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1,27.5,6,Used,SALE20,20,Credit Card,Australia Post Courier,2,27.5,22
34957,14810,8/08/2024,GGOEGAAB033815,Google Men's Vintage Badge Tee Black,Apparel,2,7.6,140.68,Used,SALE20,20,Credit Card,Toll Priority,2,15.2,12.16
32917,13319,17/07/2024,GGOEGADC059317,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1,34.99,6,Used,SALE10,10,PayPal,StarTrack Express,2,34.99,31.491
38229,16948,15/09/2024,GGOENEBB081499,Nest Cam Indoor Security Camera - CA,Nest-Canada,1,149,8.7,Used,NCA30,30,Credit Card,Australia Post Courier,1,149,104.3
36429,14587,23/08/2024,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Drinkware,1,16.79,6,Not Used,no,0,PayPal,Australia Post Courier,3,16.79,16.79
32480,16270,7/12/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6,Used,ELEC10,10,PayPal,StarTrack Express,5,238,214.2
19027,17838,27/01/2024,GGOEGALP036314,Google Women's Long Sleeve Tee Lavender,Apparel,3,19.8,98.74,Used,SALE10,10,Credit Card,Toll Priority,1,59.4,53.46
43856,14659,19/11/2024,GGOEGAYR068225,Google Youth Short Sleeve Tee Red,Apparel,1,10.63,6,Not Used,no,0,PayPal,Australia Post Courier,1,10.63,10.63
32574,15044,13/07/2024,GGOEAAEH035214,Android Men's Vintage Henley,Apparel,1,7.2,6,Not Used,no,0,Credit Card,Australia Post Courier,3,7.2,7.2
18830,16186,25/01/2024,GGOEGDHC082299,Google 25 oz Blue Stainless Steel Bottle,Drinkware,1,11.54,6.5,Used,EXTRA10,10,Credit Card,Australia Post Courier,3,11.54,10.386
37009,13385,30/08/2024,GGOEGHGH019699,Google Sunglasses,Lifestyle,10,2.8,6,Not Used,no,0,Credit Card,Australia Post Express,4,28,28
30055,13124,6/10/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.5,Used,ELEC30,30,PayPal,StarTrack Express,5,119,83.3
42305,16714,11/01/2024,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,1,2.99,6,Not Used,no,0,Credit Card,StarTrack Express,3,2.99,2.99
26804,15881,30/04/2024,GGOEGOAR021999,Color Changing Grip Pen,Office,30,1.5,6,Used,OFF10,10,Credit Card,Australia Post Express,1,45,40.5
33110,16814,18/07/2024,GGOEGAEJ030816,Google Women's Long Sleeve Blended Cardigan Charcoal,Apparel,1,16.79,6,Not Used,no,0,Venmo,StarTrack Express,3,16.79,16.79
40152,17611,10/09/2024,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1,199,6,Used,NE10,10,Credit Card,Australia Post Express,5,199,179.1
46767,16771,13/12/2024,GGOEGAEL091316,Google Crewneck Sweatshirt Navy,Apparel,1,42.39,6.5,Not Used,no,0,Venmo,Australia Post Express,2,42.39,42.39
37463,15535,9/05/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,5,79,12.99,Used,ELEC30,30,Venmo,CouriersPlease,2,395,276.5
27652,15998,5/09/2024,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5,79,6,Not Used,no,0,PayPal,Australia Post Express,4,395,395
35774,17739,16/08/2024,GGOEGALQ036614,Google Women's Scoop Neck Tee White,Apparel,1,4.8,6,Used,SALE20,20,Credit Card,Australia Post Courier,2,4.8,3.84
38765,12826,22/09/2024,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1,349,6,Used,NE30,30,Debit Card,Australia Post Express,2,349,244.3
32073,16143,7/07/2024,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,3,149,6,Used,ELEC10,10,Credit Card,StarTrack Express,3,447,402.3
36376,17841,23/08/2024,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,1,1.99,6,Used,OFF20,20,Credit Card,Australia Post Express,2,1.99,1.592
47366,15719,18/12/2024,GGOEYALQ091915,YouTube Women's Favorite Tee White,Apparel,1,17.93,22.71,Used,SALE30,30,PayPal,Toll Priority,1,17.93,12.551
37696,12626,9/08/2024,GGOEGBRJ037399,Google Rucksack,Bags,1,69.99,6,Used,AIO30,30,Credit Card,Australia Post Express,4,69.99,48.993
29785,14527,6/07/2024,GGOEGHGC019799,Google Sunglasses,Lifestyle,2,3.5,19.99,Used,EXTRA30,30,Credit Card,Toll Priority,4,7,4.9
28307,13269,18/05/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6,Used,ELEC20,20,Credit Card,Australia Post Express,2,79,63.2
35883,17450,17/08/2024,GGOEGAAQ033913,Google Men's Vintage Badge Tee White,Apparel,1,4.56,6,Used,SALE20,20,PayPal,Australia Post Courier,2,4.56,3.648
28367,17890,19/05/2024,GGOEGDHR018499,Google 22 oz Water Bottle,Drinkware,3,2.99,6,Not Used,no,0,Credit Card,Australia Post Courier,2,8.97,8.97
44170,14040,22/11/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,79,6.5,Used,ELEC20,20,Credit Card,StarTrack Express,4,237,189.6
33829,13458,27/07/2024,GGOEGOAQ012899,Ballpoint LED Light Pen,Office,5,2.5,6,Not Used,no,0,Credit Card,Australia Post Courier,4,12.5,12.5
31260,14769,26/06/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6,Used,ELEC30,30,Credit Card,Australia Post Courier,5,238,166.6
25665,16520,16/04/2024,GGOEGOCC017599,Recycled Paper Journal Set,Office,1,3.19,6,Used,OFF10,10,Debit Card,Australia Post Express,2,3.19,2.871
17296,17377,1/06/2024,GGOEGAEC033115,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1,25.78,6.5,Used,SALE10,10,Credit Card,Australia Post Express,3,25.78,23.202
48002,12842,23/12/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,151.88,6.5,Not Used,no,0,Credit Card,Australia Post Courier,2,151.88,151.88
41099,18077,19/10/2024,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1,99,12.99,Used,NE10,10,Venmo,CouriersPlease,5,99,89.1
30027,13124,6/10/2024,GGOEAAYC068725,Android Youth Short Sleeve T-shirt Aqua,Apparel,1,15.19,6,Used,SALE30,30,Debit Card,Australia Post Express,2,15.19,10.633
30835,14092,20/06/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,19.99,Not Used,no,0,Credit Card,Toll Priority,4,119,119
25605,16065,14/04/2024,GGOEAKDH019899,Windup Android,Lifestyle,4,3.99,6,Used,EXTRA10,10,PayPal,Australia Post Express,3,15.96,14.364
25802,16795,17/04/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Used,ELEC10,10,Credit Card,StarTrack Express,4,149,134.1
39767,17238,10/04/2024,GGOEGHGR019499,Google Sunglasses,Lifestyle,5,2.8,12.48,Used,EXTRA10,10,PayPal,CouriersPlease,2,14,12.6
34560,12501,8/03/2024,GGOEGHGR019499,Google Sunglasses,Lifestyle,1,2.8,6,Used,EXTRA20,20,Debit Card,Australia Post Express,4,2.8,2.24
44451,13148,24/11/2024,GGOEWAEA083899,Waze Dress Socks,Waze,1,8.99,6,Used,WEMP20,20,Credit Card,StarTrack Express,3,8.99,7.192
48244,13069,27/12/2024,GGOEGAEB091113,Google Zip Hoodie Black,Apparel,1,48.92,6.5,Used,SALE30,30,Venmo,Australia Post Courier,3,48.92,34.244
34818,12480,8/06/2024,GGOEAAEJ035713,Android Men's Vintage Tank,Apparel,1,8.4,6,Not Used,no,0,Credit Card,Australia Post Express,1,8.4,8.4
38081,14657,13/09/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6,Used,ELEC30,30,PayPal,Australia Post Express,5,149,104.3
31956,17085,7/06/2024,GGOEGAAB033817,Google Men's Vintage Badge Tee Black,Apparel,1,10.63,6,Used,SALE10,10,PayPal,Australia Post Courier,3,10.63,9.567
44908,15448,27/11/2024,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2,149,6.5,Used,ELEC20,20,Credit Card,Australia Post Courier,4,298,238.4
34717,18179,8/04/2024,GGOEGHGT019599,Google Sunglasses,Lifestyle,1,2.8,6,Used,EXTRA20,20,Credit Card,Australia Post Express,4,2.8,2.24
29143,17404,30/05/2024,GGOEGOAA017099,Ballpoint Stick Pen 4 Pack,Office,20,3.19,18.36,Not Used,no,0,PayPal,Toll Priority,2,63.8,63.8
31838,18245,7/05/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6,Used,ELEC10,10,Credit Card,Australia Post Courier,5,238,214.2
43177,17213,11/11/2024,GGOEGHGH019699,Google Sunglasses,Lifestyle,1,2.8,6,Used,EXTRA20,20,Credit Card,Australia Post Express,2,2.8,2.24
33086,12483,18/07/2024,GGOEAAAJ032915,Android Men's Skater Badge Tee Charcoal,Apparel,1,6,6,Not Used,no,0,Credit Card,StarTrack Express,2,6,6
18451,13305,20/01/2024,GGOEGOXQ016399,Badge Holder,Office,1,2.05,6.5,Used,OFF10,10,Credit Card,Australia Post Courier,4,2.05,1.845
22030,13094,3/04/2024,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,12,6.39,35.3,Used,EXTRA30,30,PayPal,Toll Priority,3,76.68,53.676
20715,17059,17/02/2024,GGOEGHPJ080310,Google Blackout Cap,Headgear,1,15.19,6.5,Not Used,no,0,Credit Card,Australia Post Courier,3,15.19,15.19
40088,15443,10/08/2024,GGOEGAAJ032313,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1,13.29,6,Not Used,no,0,Credit Card,Australia Post Express,2,13.29,13.29
18924,17850,26/01/2024,GGOEGBCR024399,Google Lunch Bag,Bags,2,14.43,6.5,Used,AIO10,10,Credit Card,Australia Post Express,3,28.86,25.974
31441,13869,28/06/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,3,119,6,Used,ELEC30,30,Credit Card,Australia Post Express,3,357,249.9
24997,13077,4/07/2024,GGOEGOBG023599,Colored Pencil Set,Office,2,2.99,6.5,Used,OFF10,10,PayPal,StarTrack Express,4,5.98,5.382
48066,14462,25/12/2024,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1,355.74,6.5,Not Used,no,0,Credit Card,Australia Post Courier,4,355.74,355.74
37431,13782,9/05/2024,GGOEGAAB010516,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,13.59,6,Not Used,no,0,Venmo,Australia Post Courier,3,13.59,13.59
41914,15061,27/10/2024,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,2,349,6,Not Used,no,0,Credit Card,Australia Post Express,3,698,698
27917,14290,5/12/2024,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1,16.99,6,Used,SALE20,20,PayPal,Australia Post Express,3,16.99,13.592
45992,16515,12/07/2024,GGOEGOLC014299,Google Metallic Notebook Set,Office,6,4.88,12.48,Not Used,no,0,PayPal,CouriersPlease,4,29.28,29.28
23539,14733,20/03/2024,GGOEGOAQ015999,Gel Roller Pen,Office,1,2.8,6.5,Used,OFF30,30,Credit Card,Australia Post Express,1,2.8,1.96
19541,14680,2/02/2024,GGOEGOCC017599,Recycled Paper Journal Set,Office,1,3.19,6.5,Used,OFF20,20,Debit Card,Australia Post Express,3,3.19,2.552
29674,13495,6/05/2024,GGOEGBFC018799,Electronics Accessory Pouch,Bags,6,3.99,12.99,Used,AIO30,30,Credit Card,CouriersPlease,2,23.94,16.758
41922,13089,27/10/2024,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,4,79,6,Not Used,no,0,PayPal,Australia Post Courier,5,316,316
22083,15898,3/05/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6.5,Used,ELEC30,30,Venmo,Australia Post Express,5,238,166.6
24984,13649,4/07/2024,GGOEGFSR022099,Google Kick Ball,Lifestyle,10,1.59,26.43,Used,EXTRA10,10,PayPal,Toll Priority,3,15.9,14.31
42281,16714,11/01/2024,GGOENEBQ092299,Nest Secure Alarm System Starter Pack - USA,Nest,1,349,6,Used,NE20,20,Credit Card,Australia Post Courier,3,349,279.2
31927,17069,7/05/2024,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,1,2.39,6,Not Used,no,0,Cash,Australia Post Express,4,2.39,2.39
17564,15605,1/10/2024,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5,81.5,6.5,Used,ELEC10,10,Credit Card,Australia Post Express,3,407.5,366.75
17205,15983,1/05/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,5,81.5,6.5,Used,ELEC10,10,Credit Card,Australia Post Express,4,407.5,366.75
23472,16059,20/03/2024,GGOEYAXR066130,You Tube Toddler Short Sleeve Tee Red,Apparel,1,16.99,6.5,Used,SALE30,30,Credit Card,Australia Post Courier,3,16.99,11.893
36019,15189,18/08/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Not Used,no,0,Credit Card,Australia Post Express,4,119,119
22735,16710,13/03/2024,GGOEGATJ060515,Google Women's Quilted Insulated Vest White,Apparel,1,41.99,6.5,Used,SALE30,30,PayPal,Australia Post Express,2,41.99,29.393
20675,16983,17/02/2024,GGOEGAEB084513,BLM Sweatshirt,Apparel,1,33.59,6.5,Used,SALE20,20,Credit Card,Australia Post Courier,4,33.59,26.872
37618,17609,9/07/2024,GGOEGALJ034414,Google Women's Vintage Hero Tee Platinum,Apparel,1,4.56,6,Used,SALE30,30,Credit Card,Australia Post Courier,2,4.56,3.192
20119,16033,2/10/2024,GGOEYAQB073213,YouTube Women's Fleece Hoodie Black,Apparel,1,55.99,175.14,Not Used,no,0,Credit Card,Toll Priority,2,55.99,55.99
27400,17372,5/06/2024,GGOEGAAJ073015,Google Men's Performance Hero Tee Gunmetal,Apparel,1,15.39,6,Not Used,no,0,PayPal,Australia Post Courier,1,15.39,15.39
40182,13230,10/09/2024,GGOEGOAB015899,Rainbow Stylus Pen,Office,4,1.5,12.99,Not Used,no,0,Cash,CouriersPlease,3,6,6
40312,13742,10/10/2024,GGOEGOXQ016399,Badge Holder,Office,1,1.99,6,Used,OFF10,10,Credit Card,StarTrack Express,4,1.99,1.791
36762,14978,27/08/2024,GGOEGFSR022099,Google Kick Ball,Lifestyle,1,1.59,6,Not Used,no,0,PayPal,StarTrack Express,3,1.59,1.59
34342,14702,8/01/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC20,20,Credit Card,StarTrack Express,4,119,95.2
36962,16493,30/08/2024,GGOEGALB034114,Google Women's Vintage Hero Tee Black,Apparel,1,5.7,19.99,Used,SALE20,20,Credit Card,Toll Priority,2,5.7,4.56
42505,12997,11/03/2024,GGOEGHGH019699,Google Sunglasses,Lifestyle,20,2.8,12.48,Used,EXTRA20,20,Credit Card,CouriersPlease,2,56,44.8
37199,15033,9/01/2024,GGOEYAAJ032515,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1,15.19,6,Used,SALE30,30,Credit Card,Australia Post Courier,3,15.19,10.633
33045,17975,18/07/2024,GGOEGADJ057115,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1,33,6,Used,SALE10,10,Credit Card,Australia Post Courier,3,33,29.7
42821,12539,11/07/2024,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,5,79,6,Used,ELEC20,20,PayPal,Australia Post Courier,3,395,316
28718,15356,23/05/2024,GGOEYAEJ029013,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,1,15.19,12.99,Used,SALE20,20,PayPal,CouriersPlease,1,15.19,12.152
32793,18116,16/07/2024,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6,Used,ELEC10,10,Venmo,Australia Post Courier,4,149,134.1
16696,12583,1/01/2024,GGOEGPJR018999,7&quot; Dog Frisbee,Lifestyle,1,1.24,6.5,Used,EXTRA10,10,Credit Card,Australia Post Courier,2,1.24,1.116
30200,16725,6/12/2024,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,200,2.99,12.99,Used,OFF30,30,Debit Card,CouriersPlease,5,598,418.6
24883,12766,4/05/2024,GGOEAAAB034817,Android BTTF Cosmos Graphic Tee,Apparel,1,15.99,6.5,Not Used,no,0,Credit Card,Australia Post Courier,1,15.99,15.99
18155,13108,18/01/2024,GGOEGCKQ013199,1 oz Hand Sanitizer,Lifestyle,52,1.97,6.5,Not Used,no,0,Credit Card,Australia Post Courier,3,102.44,102.44
45683,17511,12/05/2024,GGOENEBQ081599,Nest Cam Outdoor Security Camera - CA,Nest-Canada,2,151.88,8.7,Not Used,no,0,Venmo,StarTrack Express,1,303.76,303.76
30807,17580,20/06/2024,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,14,4.79,58.49,Used,OFF30,30,Credit Card,Toll Priority,2,67.06,46.942
23746,14135,21/03/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Used,ELEC30,30,Credit Card,Australia Post Courier,3,119,83.3
25541,14527,14/04/2024,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1,13.59,6,Used,SALE10,10,PayPal,Australia Post Courier,3,13.59,12.231
35819,15311,16/08/2024,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,100,1.39,12.99,Used,EXTRA20,20,Credit Card,CouriersPlease,3,139,111.2
21449,12472,27/02/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Used,ELEC20,20,Credit Card,Australia Post Courier,5,119,95.2
44987,18245,28/11/2024,GGOEGAUC057714,Google Women's Performance Golf Polo Blue,Apparel,1,14.5,6,Not Used,no,0,Credit Card,Australia Post Express,2,14.5,14.5
25247,12748,4/10/2024,GGOENEBJ081899,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1,199,8.7,Used,NCA10,10,Credit Card,Australia Post Courier,1,199,179.1
32614,14532,13/07/2024,GGOEGHPB003410,Google Snapback Hat Black,Headgear,2,9.2,6,Used,HGEAR10,10,Credit Card,Australia Post Courier,2,18.4,16.56
31893,18256,7/05/2024,GGOEGAWQ062250,Google Infant Short Sleeve Tee White,Apparel,1,13.59,6,Not Used,no,0,Venmo,Australia Post Courier,3,13.59,13.59
35835,13473,16/08/2024,GGOEGFAQ016699,Bottle Opener Clip,Drinkware,10,3.5,6,Not Used,no,0,Credit Card,Australia Post Courier,1,35,35
36246,14270,22/08/2024,GGOEGADC059516,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1,30,6,Not Used,no,0,Credit Card,Australia Post Express,2,30,30
18370,16244,19/01/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,122.77,6.5,Used,ELEC10,10,Credit Card,Australia Post Courier,3,245.54,220.986
43219,16814,11/12/2024,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,1,2.99,6,Not Used,no,0,Debit Card,Australia Post Express,2,2.99,2.99
21759,13174,3/02/2024,GGOEGAEJ035314,Google Vintage Henley Grey/Black,Apparel,3,29.99,6.5,Used,SALE30,30,Venmo,Australia Post Courier,2,89.97,62.979
43637,14146,16/11/2024,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1,3.4,6,Used,SALE20,20,Credit Card,Australia Post Courier,3,3.4,2.72
33437,16033,22/07/2024,GGOEGAAB010514,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,13.59,6,Not Used,no,0,Debit Card,StarTrack Express,4,13.59,13.59
19801,14723,2/06/2024,GGOEGDHC082299,Google 25 oz Blue Stainless Steel Bottle,Drinkware,20,13.99,6.5,Not Used,no,0,Credit Card,Australia Post Courier,2,279.8,279.8
32166,12681,7/09/2024,GGOEYAAJ033015,YouTube Men's Skater Tee Charcoal,Apparel,1,13.99,6,Used,SALE10,10,Venmo,Australia Post Express,3,13.99,12.591
42106,12472,30/10/2024,GGOEYAQB073217,YouTube Women's Fleece Hoodie Black,Apparel,1,11.2,6,Used,SALE10,10,Credit Card,StarTrack Express,3,11.2,10.08
19221,14395,30/01/2024,GGOEGBRD079699,25L Classic Rucksack,Backpacks,1,82.52,20.74,Not Used,no,0,PayPal,Toll Priority,1,82.52,82.52
30781,15789,19/06/2024,GGOEGAEJ035314,Google Vintage Henley Grey/Black,Apparel,1,23.99,12.48,Not Used,no,0,PayPal,CouriersPlease,1,23.99,23.99
26740,18065,29/04/2024,GGOEGAAB010514,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,6,Not Used,no,0,Credit Card,Australia Post Courier,3,16.99,16.99
22073,15898,3/05/2024,GGOEGHPB003410,Google Snapback Hat Black,Headgear,1,22.99,6.5,Used,HGEAR30,30,Venmo,Australia Post Express,1,22.99,16.093
19315,14573,31/01/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,3,153.71,6.5,Used,ELEC10,10,Credit Card,StarTrack Express,4,461.13,415.017
22254,16719,3/07/2024,GGOEGOCB017499,Leatherette Journal,Office,25,8.79,64.01,Not Used,no,0,Credit Card,Toll Priority,2,219.75,219.75
24050,17591,25/03/2024,GGOEGAAB058918,Google Men's Short Sleeve Performance Badge Tee Black,Apparel,2,17.59,6.5,Used,SALE30,30,PayPal,Australia Post Courier,1,35.18,24.626
21375,15894,26/02/2024,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,79,6.5,Used,ELEC20,20,PayPal,StarTrack Express,4,237,189.6
17390,15012,1/08/2024,GGOEYAAB031817,YouTube Men's Short Sleeve Hero Tee Black,Apparel,1,17.53,30,Used,SALE10,10,Credit Card,Toll Priority,2,17.53,15.777
20508,18118,15/02/2024,GGOEGDHB072099,Google Insulated Stainless Steel Bottle,Drinkware,5,19.99,6.5,Used,EXTRA20,20,Credit Card,Australia Post Express,3,99.95,79.96
30906,13767,21/06/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC30,30,Credit Card,StarTrack Express,4,119,83.3
40618,17861,13/10/2024,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3,79,6,Not Used,no,0,Credit Card,Australia Post Courier,3,237,237
24935,13523,4/06/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.5,Used,ELEC10,10,Credit Card,Australia Post Express,4,119,107.1
41045,12417,18/10/2024,GGOEGHGC019799,Google Sunglasses,Lifestyle,1,2.8,6,Used,EXTRA10,10,Credit Card,Australia Post Courier,3,2.8,2.52
46387,14665,12/11/2024,GGOEWAAJ083513,Waze Men's Typography Short Sleeve Tee,Waze,1,19.36,6,Used,WEMP30,30,Credit Card,Australia Post Express,2,19.36,13.552
37402,16206,9/05/2024,GGOEYFKQ020699,YouTube Custom Decals,Office,5,1.59,50.93,Not Used,no,0,PayPal,Toll Priority,3,7.95,7.95
29303,16919,31/05/2024,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1,16.99,6,Not Used,no,0,Credit Card,Australia Post Courier,3,16.99,16.99
36436,14606,23/08/2024,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC20,20,Credit Card,Australia Post Express,5,119,95.2
38059,12683,13/09/2024,GGOEGAEC029114,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,7,18.99,6,Used,SALE30,30,Credit Card,Australia Post Express,2,132.93,93.051
27340,12753,5/05/2024,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1,13.59,6,Used,SALE20,20,PayPal,Australia Post Express,4,13.59,10.872
47099,13394,16/12/2024,GGOEGHPB071610,Google Twill Cap,Apparel,1,11.2,6,Used,SALE30,30,PayPal,Australia Post Courier,2,11.2,7.84
38952,17602,25/09/2024,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6,Used,ELEC30,30,PayPal,Australia Post Express,2,119,83.3
26963,13798,5/01/2024,GGOEGKAA019299,Switch Tone Color Crayon Pen,Office,1,1.59,15.75,Used,OFF20,20,Credit Card,Toll Priority,3,1.59,1.272
40465,16477,10/11/2024,GGOEAAAJ031913,Android Men's Short Sleeve Hero Tee Heather,Apparel,2,5.7,6,Used,SALE10,10,PayPal,Australia Post Courier,2,11.4,10.26
45894,13494,12/06/2024,GGOEGADC059314,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1,28.54,6.5,Used,SALE30,30,Credit Card,Australia Post Express,3,28.54,19.978
38855,17611,24/09/2024,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6,Used,ELEC30,30,PayPal,StarTrack Express,5,149,104.3
19058,14829,28/01/2024,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,153.71,6.5,Used,ELEC10,10,Credit Card,StarTrack Express,4,307.42,276.678
28160,14085,16/05/2024,GGOEGOFH020299,Galaxy Screen Cleaning Cloth,Office,10,1.59,6,Used,OFF20,20,Credit Card,Australia Post Express,2,15.9,12.72
